"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.062617,-0.04125,0.03,-18.363,0.17901,-0.010406,-2.435e-23
0.063532,-0.041673,0.03,-19.52,0.17982,-0.0060897,5.8411e-23
0.064521,-0.041985,0.03,-21.071,0.18072,-0.0014998,-8.8921e-23
0.065571,-0.042184,0.03,-23.072,0.18168,0.0034338,-3.733e-23
0.06667,-0.042268,0.03,-25.598,0.18264,0.0087845,-1.0252e-22
0.067805,-0.042239,0.03,-28.742,0.18357,0.014629,-6.3878e-23
0.068965,-0.042096,0.03,-32.627,0.18439,0.021048,1.4935e-22
0.070138,-0.041842,0.03,-37.411,0.18502,0.028122,1.9353e-22
0.071316,-0.04148,0.03,-43.253,0.18537,0.035938,-3.3647e-22
0.072488,-0.041012,0.03,-50.468,0.18529,0.044571,-2.9138e-22
0.023348,-0.0011481,0.03,-57.835,0.00079769,0.0029682,5.2048e-14
0.023353,-0.0011404,0.03,-61.909,0.0014567,0.0025067,1.7232e-21
0.024706,-0.0020798,0.03,-54.749,0.0027237,0.0029961,-3.6691e-27
0.026104,-0.0030557,0.03,-59.101,0.0043284,0.0032853,-1.7757e-21
0.027542,-0.0040648,0.03,-67.999,0.0064598,0.0032325,-1.7758e-21
0.029015,-0.0051031,0.03,-76.098,0.0089854,0.0029272,-1.8389e-21
0.030517,-0.0061663,0.03,-80.276,0.011644,0.0025517,1.9233e-21
0.032042,-0.0072495,0.03,-79.744,0.014201,0.0022742,-2.0219e-21
0.033582,-0.0083473,0.03,-73.698,0.016249,0.0023969,5.5219e-23
0.035131,-0.0094542,0.03,-61.378,0.017223,0.003336,-2.6051e-25
0.036681,-0.010564,0.03,-43.459,0.016792,0.0053258,1.7823e-22
0.038226,-0.011672,0.03,-21.954,0.014933,0.0083759,-2.1862e-21
0.039758,-0.012771,0.03,0.12527,0.011863,0.012303,2.5111e-21
0.04127,-0.013856,0.03,18.502,0.0083321,0.016496,-5.2732e-21
0.042755,-0.014922,0.03,28.877,0.005527,0.020018,-3.0707e-21
0.044209,-0.015962,0.03,29.093,0.0044334,0.022105,1.2147e-24
0.045625,-0.016974,0.03,19.577,0.0055453,0.022374,2.7525e-24
0.046999,-0.017951,0.03,2.602,0.0089686,0.02073,-6.1579e-21
0.048326,-0.018892,0.03,-18.377,0.014542,0.017278,5.7845e-21
0.049605,-0.019791,0.03,-39.347,0.021863,0.012329,-2.9488e-21
0.050832,-0.020648,0.03,-56.687,0.03035,0.006346,-2.4495e-22
0.052005,-0.021458,0.03,-68.17,0.039372,-0.00015312,4.4097e-21
0.053125,-0.022221,0.03,-73.312,0.048381,-0.0067119,-2.5229e-24
0.05419,-0.022935,0.03,-72.789,0.056973,-0.012986,1.3946e-21
0.055202,-0.023598,0.03,-67.699,0.06487,-0.018732,2.9864e-21
0.056162,-0.02421,0.03,-59.098,0.071883,-0.02378,-1.5861e-21
0.057071,-0.024771,0.03,-47.902,0.077888,-0.028016,1.1442e-23
0.057932,-0.025278,0.03,-34.914,0.082812,-0.031363,-7.5864e-22
0.058747,-0.025731,0.03,-20.825,0.086616,-0.033775,-8.3928e-22
0.059521,-0.026129,0.03,-6.1969,0.089286,-0.035223,-7.609e-22
0.060255,-0.026469,0.03,8.5619,0.09082,-0.035693,-9.188e-23
0.060955,-0.026748,0.03,23.185,0.091215,-0.03517,1.5618e-22
0.061622,-0.026959,0.03,37.556,0.090443,-0.033638,-9.6526e-23
0.062259,-0.02709,0.03,51.605,0.088401,-0.031059,-4.1534e-22
0.062862,-0.027115,0.03,64.603,0.084807,-0.027375,2.2612e-22
0.063419,-0.026995,0.03,76.15,0.079367,-0.022647,8.1817e-23
0.06394,-0.026759,0.03,87.192,0.072527,-0.017181,-8.8738e-23
0.064469,-0.026496,0.03,97.999,0.065299,-0.011252,7.204e-23
0.065033,-0.026255,0.03,108.83,0.058296,-0.0049329,1.3813e-25
0.065638,-0.026057,0.03,119.5,0.051772,0.0017751,3.1578e-22
0.066283,-0.02591,0.03,129.62,0.045902,0.0088583,-1.63e-22
0.066967,-0.025825,0.03,138.72,0.040865,0.016269,-1.3026e-22
0.067687,-0.025809,0.03,146.42,0.036856,0.023924,6.6145e-22
0.068438,-0.025874,0.03,152.44,0.034088,0.031702,6.1568e-22
0.069215,-0.026028,0.03,156.73,0.032777,0.039458,-7.7941e-23
0.070009,-0.026281,0.03,159.49,0.033142,0.04703,1.3709e-22
0.070813,-0.026641,0.03,159.53,0.035386,0.054269,-1.8799e-22
0.071613,-0.027117,0.03,161.54,0.039808,0.060915,1.5044e-22
0.072351,-0.027722,0.03,168.59,0.046697,0.066684,6.5149e-23
0.073012,-0.028447,0.03,181.5,0.056138,0.071644,-7.7345e-23
0.073588,-0.029278,0.03,210.84,0.06831,0.076303,4.9799e-23
0.074073,-0.030201,0.03,276.34,0.084177,0.081616,-5.7271e-23
0.074463,-0.031204,0.03,409.31,0.10673,0.089079,3.1026e-23
0.074754,-0.032274,0.03,581.21,0.1411,0.099722,-1.1491e-22
0.074945,-0.0334,0.03,540.08,0.18515,0.10982,-1.5127e-22
0.075036,-0.034569,0.03,121.69,0.21609,0.1095,-7.0868e-22
0.075026,-0.035772,0.03,-181.37,0.21623,0.097536,-8.0592e-23
0.074917,-0.036998,0.03,-162.97,0.20327,0.084299,-2.2161e-22
0.07471,-0.038241,0.03,-103.09,0.19403,0.073492,-5.6364e-24
0.074406,-0.039494,0.03,-75.064,0.18725,0.063722,1.6415e-22
0.073646,-0.040443,0.03,-59.488,0.18467,0.054093,2.0301e-22
0.017875,-0.001027,0.03,150.49,0.002393,-0.0019978,-1.7387e-22
0.01788,-0.0010193,0.03,152.12,0.00070841,-0.00079498,2.6024e-14
0.01905,-0.0018757,0.03,147.94,0.0047669,-0.0024481,-2.1958e-28
0.020284,-0.0027609,0.03,146.83,0.0073172,-0.0029469,-3.4961e-27
0.021575,-0.003681,0.03,145.44,0.01005,-0.0034998,-3.6811e-22
0.022919,-0.0046335,0.03,143.8,0.01297,-0.0041139,-3.6806e-22
0.024313,-0.0056159,0.03,141.92,0.016087,-0.0047977,4.709e-26
0.025751,-0.0066249,0.03,139.83,0.019408,-0.0055613,-7.862e-22
0.027228,-0.0076568,0.03,137.52,0.022943,-0.0064162,-1.2455e-22
0.028739,-0.0087079,0.03,135.02,0.026702,-0.0073757,-2.904e-23
0.030276,-0.0097736,0.03,132.32,0.030698,-0.0084545,-4.2411e-23
0.031832,-0.01085,0.03,129.44,0.034945,-0.0096684,-6.1527e-23
0.033399,-0.011931,0.03,126.34,0.039458,-0.011034,-1.2677e-21
0.034969,-0.013013,0.03,123.02,0.044251,-0.012569,6.8941e-23
0.036534,-0.014091,0.03,119.45,0.049341,-0.01429,-3.6095e-21
0.038087,-0.015161,0.03,115.61,0.054743,-0.016214,-5.3735e-25
0.039619,-0.016217,0.03,111.44,0.060468,-0.018352,0
0.041124,-0.017256,0.03,106.91,0.066525,-0.020716,-9.523e-23
0.042594,-0.018274,0.03,101.96,0.072914,-0.023308,3.7254e-21
0.044022,-0.019268,0.03,96.545,0.079626,-0.026123,1.9362e-22
0.045404,-0.020234,0.03,90.63,0.086638,-0.029147,-1.1818e-21
0.046734,-0.021172,0.03,84.177,0.093911,-0.032352,-2.6688e-21
0.048008,-0.022078,0.03,77.171,0.10138,-0.035693,-2.5512e-21
0.049222,-0.022951,0.03,69.62,0.10897,-0.039111,-9.0887e-22
0.050374,-0.023793,0.03,61.547,0.11657,-0.042528,-5.5709e-23
0.051462,-0.024601,0.03,53.01,0.12406,-0.045849,6.9109e-22
0.052482,-0.025378,0.03,44.105,0.13127,-0.048968,-1.2525e-21
0.053436,-0.026125,0.03,34.978,0.13808,-0.051773,-1.2965e-21
0.05432,-0.026843,0.03,25.851,0.14432,-0.054152,5.5503e-23
0.055136,-0.027534,0.03,17.029,0.14989,-0.056015,-1.1309e-21
0.055881,-0.028203,0.03,8.8828,0.15472,-0.0573,-3.0049e-22
0.056555,-0.028853,0.03,1.7774,0.15883,-0.057991,2.7499e-22
0.057156,-0.029487,0.03,-4.0313,0.16231,-0.058112,-1.0793e-23
0.057679,-0.030112,0.03,-8.4962,0.16528,-0.057713,2.6463e-22
0.058118,-0.030732,0.03,-11.791,0.16787,-0.056836,3.9226e-22
0.058455,-0.031354,0.03,-14.115,0.17009,-0.05548,1.8129e-22
0.058647,-0.031985,0.03,-15.578,0.17179,-0.053612,-5.9774e-23
0.058659,-0.03262,0.03,-16.36,0.17279,-0.051282,-5.8476e-23
0.058571,-0.033266,0.03,-16.523,0.17327,-0.048674,-1.6511e-22
0.058487,-0.033937,0.03,-16.312,0.17354,-0.045944,-4.934e-23
0.058449,-0.034636,0.03,-16.047,0.17376,-0.043133,1.7421e-22
0.058472,-0.035364,0.03,-15.792,0.17398,-0.040238,-2.7945e-23
0.058564,-0.036114,0.03,-15.552,0.17422,-0.037249,-1.0575e-23
0.058735,-0.036885,0.03,-15.343,0.17447,-0.034157,-6.4184e-24
0.058991,-0.037668,0.03,-15.18,0.17473,-0.030944,3.4008e-23
0.05934,-0.038457,0.03,-15.078,0.17502,-0.027594,-5.3993e-23
0.059791,-0.039243,0.03,-14.889,0.17532,-0.024083,2.4296e-23
0.06035,-0.040015,0.03,-14.964,0.17565,-0.020424,-2.1679e-23
0.061026,-0.040707,0.03,-15.419,0.17609,-0.016666,-7.5509e-25
0.061807,-0.041306,0.03,-15.973,0.17666,-0.0128,-8.2899e-24
0.062683,-0.041806,0.03,-16.802,0.17734,-0.0087715,1.1219e-23
0.06364,-0.0422,0.03,-17.947,0.17811,-0.0045204,-4.338e-23
0.064668,-0.042484,0.03,-19.448,0.17894,1.5375e-05,5.3366e-23
0.065752,-0.042657,0.03,-21.361,0.1798,0.0049016,-1.2356e-22
0.066882,-0.042716,0.03,-23.757,0.18064,0.010208,-6.137e-23
0.068046,-0.042661,0.03,-26.725,0.18142,0.016006,1.8555e-23
0.069232,-0.042495,0.03,-30.378,0.18205,0.022371,2.2645e-23
0.070431,-0.042217,0.03,-34.866,0.18246,0.029379,3.7014e-24
0.071632,-0.041832,0.03,-40.337,0.18255,0.037109,-1.6395e-22
0.072826,-0.041342,0.03,-47.044,0.18217,0.045632,-2.7003e-22
0.022049,-0.00024034,0.03,-67.033,0.00017282,0.0020742,5.2048e-14
0.022054,-0.00023266,0.03,-75.176,0.00096905,0.0015208,-3.4619e-24
0.023359,-0.0011321,0.03,-57.888,0.0021549,0.0020186,1.7359e-21
0.024713,-0.0020707,0.03,-53.798,0.00343,0.0024973,-1.7717e-21
0.026111,-0.0030457,0.03,-57.844,0.0051678,0.002685,-3.5432e-21
0.02755,-0.0040539,0.03,-66.335,0.0075249,0.0024641,-1.8311e-21
0.029024,-0.0050913,0.03,-73.952,0.01029,0.0019819,1.902e-21
0.030527,-0.0061535,0.03,-77.651,0.013144,0.0014625,-1.9811e-21
0.032052,-0.0072354,0.03,-76.723,0.015824,0.0010972,3.9022e-24
0.033593,-0.008332,0.03,-70.49,0.017873,0.0012271,1.9305e-21
0.035143,-0.0094374,0.03,-58.189,0.018663,0.0023165,-4.2905e-21
0.036695,-0.010546,0.03,-40.407,0.017831,0.0046211,-1.6146e-22
0.038241,-0.011652,0.03,-19.078,0.01537,0.0081343,2.1435e-21
0.039774,-0.012749,0.03,2.7368,0.011588,0.012599,-2.465e-21
0.041287,-0.013832,0.03,20.557,0.0073974,0.017271,-1.5915e-22
0.042775,-0.014895,0.03,29.915,0.0041338,0.021093,1.5855e-22
0.04423,-0.015934,0.03,28.701,0.0028312,0.023268,2.3936e-21
0.045648,-0.016942,0.03,17.601,0.0039462,0.023448,1.2099e-25
0.047024,-0.017917,0.03,-0.68829,0.0075055,0.021598,2.6437e-21
0.048354,-0.018854,0.03,-22.265,0.013256,0.0179,2.6403e-21
0.049635,-0.01975,0.03,-42.931,0.020714,0.012728,-2.7e-21
0.050865,-0.020602,0.03,-59.3,0.029256,0.006587,5.4293e-21
0.052042,-0.021407,0.03,-69.63,0.038253,-1.9374e-06,2.6436e-22
0.053165,-0.022165,0.03,-73.809,0.047186,-0.0066006,1.4032e-22
0.054235,-0.022872,0.03,-72.616,0.055672,-0.012879,2.9555e-21
0.055251,-0.023529,0.03,-67.025,0.063436,-0.018598,-1.3171e-21
0.056216,-0.024133,0.03,-57.956,0.070288,-0.023587,-1.2965e-21
0.057131,-0.024684,0.03,-46.259,0.076101,-0.027727,-2.0196e-21
0.057999,-0.025181,0.03,-32.746,0.080796,-0.030938,-1.043e-22
0.058822,-0.025622,0.03,-18.131,0.084332,-0.033171,-1.5e-21
0.059605,-0.026005,0.03,-2.993,0.08669,-0.034395,1.4124e-21
0.060349,-0.026327,0.03,12.244,0.087861,-0.034591,5.0819e-23
0.061059,-0.026584,0.03,27.314,0.087828,-0.033741,1.8077e-21
0.061737,-0.026766,0.03,42.109,0.086531,-0.03182,-5.5594e-22
0.062383,-0.026855,0.03,56.319,0.083783,-0.028773,2.6462e-22
0.062989,-0.026813,0.03,68.964,0.0792,-0.024563,2.6187e-22
0.063545,-0.026619,0.03,80.607,0.072714,-0.019375,-1.6328e-22
0.064083,-0.026346,0.03,91.972,0.065205,-0.013556,1.56e-22
0.064647,-0.026073,0.03,103.3,0.057626,-0.0072866,-5.8953e-23
0.06525,-0.025835,0.03,114.59,0.050399,-0.00058891,-1.2779e-22
0.065896,-0.025644,0.03,125.49,0.04373,0.0065346,4.688e-22
0.066584,-0.02551,0.03,135.52,0.037796,0.014053,1.413e-23
0.067312,-0.025441,0.03,144.23,0.032791,0.0219,5.9678e-25
0.068077,-0.025448,0.03,151.25,0.028924,0.029967,6.6112e-22
0.068873,-0.02554,0.03,156.41,0.026415,0.038118,-1.3965e-22
0.069694,-0.025727,0.03,159.81,0.025491,0.046192,-3.4278e-22
0.070532,-0.026019,0.03,160.06,0.026369,0.054026,-1.8702e-22
0.071378,-0.026423,0.03,161.55,0.029391,0.061325,4.4211e-22
0.072169,-0.026961,0.03,166.72,0.034901,0.067728,-6.9689e-23
0.072893,-0.027623,0.03,174.94,0.042984,0.073193,1.7992e-22
0.073538,-0.028398,0.03,193.12,0.053652,0.07804,-1.6878e-22
0.074099,-0.029274,0.03,231.98,0.067258,0.082901,2.6473e-23
0.074569,-0.030238,0.03,312.38,0.08513,0.088861,-1.9354e-23
0.074943,-0.031278,0.03,456.09,0.11068,0.097386,-9.7164e-23
0.07522,-0.032383,0.03,589.88,0.148,0.10868,-2.6955e-23
0.075397,-0.033541,0.03,443.7,0.19061,0.11715,-1.3912e-22
0.075473,-0.034741,0.03,10.646,0.21436,0.11327,2.0428e-22
0.075449,-0.035973,0.03,-196.16,0.20976,0.09933,-1.3924e-22
0.075325,-0.037228,0.03,-147.05,0.19754,0.085793,-2.5083e-22
0.075103,-0.038498,0.03,-95.204,0.18955,0.074661,-3.7819e-23
0.074784,-0.039777,0.03,-70.095,0.18333,0.064623,-1.8778e-23
0.074006,-0.04075,0.03,-55.405,0.18121,0.055004,0
0.016755,-0.00022386,0.03,150.01,0.0018292,-0.0027708,-1.7387e-22
0.01676,-0.00021622,0.03,151.49,0.00015542,-0.0015664,5.2048e-14
0.017869,-0.0010354,0.03,147.56,0.0041691,-0.0032659,3.3334e-24
0.019044,-0.0018849,0.03,146.59,0.0066883,-0.0038097,-2.2777e-26
0.020278,-0.002771,0.03,145.29,0.009392,-0.0044067,-2.1427e-26
0.021568,-0.003692,0.03,143.71,0.012286,-0.0050627,-3.6809e-22
0.022911,-0.0046456,0.03,141.86,0.015377,-0.0057849,7.1998e-26
0.024304,-0.0056291,0.03,139.77,0.018673,-0.0065819,4.1783e-27
0.025741,-0.0066393,0.03,137.44,0.022182,-0.0074639,1.2911e-22
0.027218,-0.0076726,0.03,134.89,0.025913,-0.0084426,7.219e-22
0.028727,-0.0087251,0.03,132.13,0.029878,-0.009531,8.4631e-22
0.030263,-0.0097924,0.03,129.15,0.034089,-0.010744,1.0401e-21
0.031818,-0.01087,0.03,125.95,0.038557,-0.012095,-5.551e-23
0.033384,-0.011954,0.03,122.52,0.043297,-0.013603,1.0465e-21
0.034952,-0.013038,0.03,118.84,0.048322,-0.015281,-2.3117e-21
0.036516,-0.014118,0.03,114.87,0.053645,-0.017145,-7.1038e-23
0.038068,-0.01519,0.03,110.6,0.059276,-0.019208,-5.3735e-25
0.039598,-0.016249,0.03,105.97,0.065222,-0.021479,-5.9012e-25
0.0411,-0.017291,0.03,100.95,0.071482,-0.023962,2.4489e-21
0.042568,-0.018313,0.03,95.497,0.078048,-0.026654,9.1573e-23
0.043994,-0.01931,0.03,89.575,0.084899,-0.029543,-1.1737e-21
0.045373,-0.020281,0.03,83.153,0.091999,-0.032604,-2.4616e-21
0.0467,-0.021222,0.03,76.224,0.099293,-0.0358,1.0869e-21
0.04797,-0.022134,0.03,68.793,0.10671,-0.039075,-2.1339e-22
0.04918,-0.023013,0.03,60.888,0.11414,-0.04236,1.2651e-21
0.050328,-0.023861,0.03,52.571,0.12147,-0.04557,6.3222e-22
0.05141,-0.024677,0.03,43.937,0.12857,-0.048604,-6.2808e-22
0.052425,-0.025462,0.03,35.131,0.13529,-0.051357,-6.1856e-22
0.053371,-0.026217,0.03,26.361,0.14149,-0.053723,-2.1988e-25
0.054248,-0.026946,0.03,17.909,0.14706,-0.055614,-1.1519e-21
0.055054,-0.027649,0.03,10.112,0.15194,-0.056965,1.3941e-22
0.055789,-0.028332,0.03,3.303,0.15611,-0.057755,2.8219e-22
0.056449,-0.028997,0.03,-2.2798,0.15965,-0.058001,4.1439e-23
0.057033,-0.02965,0.03,-6.5854,0.1627,-0.057751,2.8113e-22
0.057535,-0.030295,0.03,-9.782,0.16538,-0.057051,4.0573e-22
0.057944,-0.030939,0.03,-12.13,0.16774,-0.055914,-2.9873e-22
0.05823,-0.031589,0.03,-13.752,0.16972,-0.054304,7.8338e-23
0.058339,-0.032248,0.03,-14.732,0.17107,-0.0522,4.3538e-23
0.058282,-0.032911,0.03,-15.157,0.17175,-0.049714,1.7984e-22
0.058177,-0.033593,0.03,-15.079,0.17207,-0.047043,-5.0867e-23
0.058103,-0.034304,0.03,-14.819,0.17227,-0.044283,1.1889e-22
0.058084,-0.035046,0.03,-14.552,0.17244,-0.041444,4.7413e-23
0.058131,-0.035815,0.03,-14.29,0.17262,-0.038521,-5.4733e-24
0.058253,-0.036608,0.03,-14.046,0.17281,-0.035504,3.2089e-24
0.058458,-0.03742,0.03,-13.832,0.17301,-0.032382,-6.4333e-23
0.058754,-0.038244,0.03,-13.663,0.17322,-0.029138,-2.9081e-23
0.059149,-0.039072,0.03,-13.403,0.17344,-0.025754,3.8134e-23
0.059651,-0.039895,0.03,-13.368,0.17368,-0.022247,3.2212e-23
0.060273,-0.040645,0.03,-13.656,0.17403,-0.018667,-3.7855e-23
0.061006,-0.04131,0.03,-14.014,0.17449,-0.015012,1.4869e-23
0.061838,-0.041881,0.03,-14.596,0.17506,-0.011231,-9.8313e-24
0.062758,-0.042354,0.03,-15.432,0.17571,-0.0072716,0
0.063756,-0.042721,0.03,-16.551,0.17643,-0.0030786,8.2063e-23
0.06482,-0.042979,0.03,-17.994,0.17719,0.0014069,-1.7734e-23
0.065938,-0.043126,0.03,-19.816,0.17795,0.0062471,4.8904e-23
0.067098,-0.043161,0.03,-22.084,0.17867,0.011507,-1.7791e-23
0.06829,-0.043083,0.03,-24.882,0.17929,0.017255,-1.1243e-22
0.069503,-0.042893,0.03,-28.315,0.17973,0.023562,1.0973e-22
0.070726,-0.042593,0.03,-32.522,0.17993,0.030496,5.1296e-22
0.07195,-0.042185,0.03,-37.643,0.17976,0.038131,-3.8827e-22
0.073167,-0.041673,0.03,-43.884,0.1791,0.04653,-1.2058e-22
0.020801,0.00062543,0.03,-82.003,-0.00042322,0.0012154,7.8072e-14
0.020807,0.00063313,0.03,-90.983,0.00055947,0.00053722,-9.1573e-22
0.02206,-0.00022427,0.03,-68.74,0.0018129,0.00093575,1.7696e-21
0.023366,-0.0011229,0.03,-57,0.0029102,0.0014916,-1.7719e-21
0.02472,-0.0020607,0.03,-52.742,0.0041914,0.0019595,1.7144e-23
0.026119,-0.0030349,0.03,-56.48,0.0060673,0.0020403,-7.3062e-24
0.027559,-0.0040421,0.03,-64.569,0.0086589,0.0016436,-2.1459e-23
0.029033,-0.0050784,0.03,-71.7,0.011671,0.00097859,1.8098e-21
0.030537,-0.0061394,0.03,-74.885,0.014725,0.00031384,-5.2098e-23
0.032063,-0.0072201,0.03,-73.549,0.017522,-0.00013383,3.8597e-21
0.033605,-0.0083153,0.03,-67.131,0.019555,1.9189e-05,-1.9107e-21
0.035156,-0.0094192,0.03,-54.904,0.020128,0.0012883,3.9059e-21
0.036709,-0.010526,0.03,-37.386,0.018838,0.0039555,-1.73e-23
0.038257,-0.01163,0.03,-16.408,0.015698,0.0079943,2.4297e-21
0.039791,-0.012725,0.03,4.9546,0.011126,0.013055,-4.352e-21
0.041306,-0.013806,0.03,22.019,0.006227,0.018237,1.5843e-22
0.042796,-0.014867,0.03,30.142,0.0024971,0.022355,2.2326e-21
0.044253,-0.015902,0.03,27.291,0.0010072,0.024589,1.665e-22
0.045673,-0.016908,0.03,14.503,0.00216,0.024638,-1.0505e-24
0.047051,-0.017879,0.03,-4.9969,0.0058888,0.022544,4.0746e-22
0.048384,-0.018813,0.03,-26.849,0.01184,0.018569,-2.4486e-21
0.049668,-0.019704,0.03,-46.804,0.019449,0.013155,2.527e-22
0.050901,-0.020551,0.03,-61.896,0.028055,0.0068418,2.6003e-22
0.052082,-0.021352,0.03,-70.944,0.037037,0.00015047,-3.7182e-21
0.053209,-0.022103,0.03,-74.162,0.045899,-0.0064962,-1.1125e-21
0.054284,-0.022804,0.03,-72.295,0.054271,-0.012779,1.5091e-22
0.055305,-0.023453,0.03,-66.156,0.061884,-0.018463,-2.7066e-21
0.056276,-0.024048,0.03,-56.546,0.068547,-0.023378,-2.6099e-21
0.057198,-0.024589,0.03,-44.306,0.074135,-0.027402,-1.5157e-22
0.058073,-0.025074,0.03,-30.253,0.078565,-0.030454,-5.3716e-23
0.058905,-0.025501,0.03,-15.116,0.081794,-0.032481,6.4748e-25
0.059696,-0.025867,0.03,0.51469,0.083797,-0.03345,-5.6492e-22
0.060451,-0.026169,0.03,16.209,0.084555,-0.033339,7.6732e-22
0.061172,-0.026399,0.03,31.709,0.08403,-0.032123,-1.8156e-24
0.061862,-0.026547,0.03,46.861,0.082109,-0.029765,2.3011e-22
0.062516,-0.026582,0.03,60.925,0.078483,-0.026196,-8.4037e-23
0.06312,-0.02646,0.03,73.362,0.072752,-0.021452,-1.314e-22
0.063681,-0.026202,0.03,85.341,0.065294,-0.015838,5.8764e-23
0.064247,-0.025906,0.03,97.188,0.05725,-0.0096594,-1.8485e-22
0.064849,-0.02563,0.03,109.06,0.049361,-0.0030065,-2.6012e-22
0.065494,-0.025396,0.03,120.71,0.04192,0.0041179,-4.7514e-24
0.066185,-0.025215,0.03,131.67,0.035116,0.011699,4.8708e-22
0.066918,-0.025095,0.03,141.42,0.02914,0.019687,9.3015e-23
0.067693,-0.025046,0.03,149.51,0.024199,0.02799,-1.8389e-22
0.068504,-0.025077,0.03,155.67,0.020514,0.036482,-3.4329e-22
0.069347,-0.025199,0.03,159.86,0.018314,0.045006,-3.8313e-22
0.070215,-0.025422,0.03,160.52,0.01783,0.053395,1.2461e-22
0.071099,-0.025755,0.03,161.83,0.019438,0.061325,4.317e-22
0.071939,-0.026223,0.03,165.83,0.023541,0.06838,2.8608e-22
0.072719,-0.02682,0.03,171.14,0.030245,0.074433,1.0173e-22
0.073429,-0.027535,0.03,182.89,0.039507,0.079683,-3.3177e-22
0.074061,-0.028357,0.03,207.49,0.051433,0.084546,-3.3576e-23
0.074607,-0.029276,0.03,256.81,0.06658,0.089765,-6.9285e-23
0.075063,-0.03028,0.03,351.14,0.086648,0.096521,-1.1592e-22
0.075423,-0.031356,0.03,496,0.11523,0.1061,2.1666e-23
0.075686,-0.032495,0.03,572.13,0.15469,0.11756,1.53e-22
0.075849,-0.033685,0.03,329.64,0.1943,0.1236,2.9575e-22
0.075911,-0.034915,0.03,-78.056,0.2108,0.11609,3.6913e-22
0.075873,-0.036176,0.03,-195.94,0.20302,0.10067,-4.538e-22
0.075735,-0.037459,0.03,-132.25,0.19206,0.086977,-2.0521e-22
0.075499,-0.038756,0.03,-88.38,0.18516,0.075562,-2.1856e-22
0.075164,-0.040062,0.03,-65.39,0.17948,0.065322,-1.6357e-24
0.074368,-0.041059,0.03,-51.616,0.17781,0.055741,1.7511e-24
0.015696,0.00054119,0.03,149.36,0.0012894,-0.0035003,0
0.015701,0.00054882,0.03,150.68,-0.0003714,-0.0022956,2.6024e-14
0.016749,-0.00023223,0.03,147.05,0.0035931,-0.00404,3.3392e-24
0.017863,-0.0010446,0.03,146.23,0.0060789,-0.0046294,3.5644e-22
0.019037,-0.0018949,0.03,145.05,0.0087518,-0.0052719,-1.5481e-22
0.02027,-0.002782,0.03,143.55,0.011617,-0.0059722,0
0.021559,-0.003704,0.03,141.76,0.014681,-0.0067362,2.0313e-22
0.022902,-0.0046587,0.03,139.69,0.01795,-0.0075712,1.4258e-25
0.024294,-0.0056434,0.03,137.36,0.021433,-0.0084859,-1.3457e-22
0.025731,-0.006655,0.03,134.78,0.025136,-0.0094904,7.3003e-22
0.027206,-0.0076898,0.03,131.96,0.029071,-0.010596,1.4991e-22
0.028715,-0.0087439,0.03,128.92,0.033246,-0.011816,7.759e-22
0.03025,-0.009813,0.03,125.62,0.037674,-0.013164,8.396e-22
0.031803,-0.010893,0.03,122.09,0.042365,-0.014654,1.046e-21
0.033367,-0.011978,0.03,118.3,0.047331,-0.0163,7.6983e-28
0.034935,-0.013065,0.03,114.22,0.052582,-0.018117,-7.0042e-23
0.036497,-0.014147,0.03,109.84,0.058127,-0.020117,1.0487e-21
0.038046,-0.015222,0.03,105.12,0.063972,-0.022307,9.922e-22
0.039575,-0.016284,0.03,100.02,0.070114,-0.024694,-6.0663e-25
0.041075,-0.01733,0.03,94.52,0.076546,-0.027274,1.1768e-21
0.04254,-0.018355,0.03,88.575,0.083247,-0.030039,-2.2795e-21
0.043963,-0.019356,0.03,82.17,0.090185,-0.032965,9.1076e-22
0.045339,-0.020331,0.03,75.295,0.09731,-0.036021,1.0836e-21
0.046662,-0.021278,0.03,67.962,0.10455,-0.039157,2.0799e-21
0.047929,-0.022195,0.03,60.199,0.11182,-0.04231,1.2669e-21
0.049134,-0.023081,0.03,52.072,0.119,-0.045401,-9.2118e-23
0.050277,-0.023936,0.03,43.674,0.12597,-0.04834,0
0.051353,-0.024759,0.03,35.15,0.1326,-0.051027,3.67e-24
0.052362,-0.025553,0.03,26.695,0.13875,-0.053363,-4.6815e-22
0.053301,-0.026319,0.03,18.573,0.1443,-0.05526,4.5899e-22
0.054169,-0.027059,0.03,11.092,0.14919,-0.056655,4.6365e-22
0.054964,-0.027776,0.03,4.5573,0.15341,-0.05752,5.3903e-22
0.055686,-0.028474,0.03,-0.81035,0.15701,-0.057868,2.5289e-22
0.056331,-0.029156,0.03,-4.9559,0.16012,-0.057743,-4.3865e-22
0.056896,-0.029829,0.03,-8.0314,0.16286,-0.057192,4.599e-22
0.057372,-0.030497,0.03,-10.319,0.16532,-0.056242,-2.3006e-22
0.057741,-0.031168,0.03,-12.018,0.16749,-0.054868,-8.3764e-23
0.057959,-0.031848,0.03,-13.153,0.16918,-0.053014,1.5044e-22
0.057977,-0.032534,0.03,-13.788,0.17017,-0.050706,6.5827e-23
0.057873,-0.03323,0.03,-13.923,0.17061,-0.048116,2.0649e-23
0.057767,-0.033953,0.03,-13.715,0.17081,-0.045404,-1.0539e-25
